0.131	0.148899
0.132	0.150039
0.133	0.151179
0.134	0.152319
0.135	0.153459
0.136	0.154599
0.137	0.155739
0.138	0.156879
0.139	0.158019
0.14	0.159159
0.141	0.160299
0.142	0.161439
0.143	0.162579
0.144	0.163719
0.145	0.164859
0.146	0.165999
0.147	0.167139
0.148	0.168279
0.149	0.169419
0.15	0.170559
0.151	0.171699
0.152	0.172839
0.153	0.173979
0.154	0.175119
0.155	0.176259
0.156	0.177399
0.157	0.178539
0.158	0.179678
0.159	0.180818
0.16	0.181958
0.161	0.183098
0.162	0.184238
0.163	0.185378
0.164	0.186517
0.165	0.187657
0.166	0.188797
0.167	0.189937
0.168	0.191076
0.169	0.192216
0.17	0.193356
0.171	0.194495
0.172	0.195635
0.173	0.196774
0.174	0.197914
0.175	0.199053
0.176	0.200193
0.177	0.201332
0.178	0.202471
0.179	0.203611
0.18	0.20475
0.181	0.205889
0.182	0.207029
0.183	0.208168
0.184	0.209307
0.185	0.210446
0.186	0.211585
0.187	0.212724
0.188	0.213863
0.189	0.215002
0.19	0.216141
0.191	0.217279
0.192	0.218418
0.193	0.219557
0.194	0.220695
0.195	0.221834
0.196	0.222972
0.197	0.224111
0.198	0.225249
0.199	0.226388
0.2	0.227526
0.201	0.228664
0.202	0.229802
0.203	0.230941
0.204	0.232079
0.205	0.233217
0.206	0.234354
0.207	0.235492
0.208	0.23663
0.209	0.237768
0.21	0.238905
0.211	0.240043
0.212	0.24118
0.213	0.242318
0.214	0.243455
0.215	0.244592
0.216	0.24573
0.217	0.246867
0.218	0.248004
0.219	0.249141
0.22	0.250278
0.221	0.251414
0.222	0.252551
0.223	0.253688
0.224	0.254824
0.225	0.255961
0.226	0.257097
0.227	0.258233
0.228	0.25937
0.229	0.260506
0.23	0.261642
0.231	0.262778
0.232	0.263913
0.233	0.265049
0.234	0.266185
0.235	0.26732
0.236	0.268456
0.237	0.269591
0.238	0.270726
0.239	0.271861
0.24	0.272997
0.241	0.274131
0.242	0.275266
0.243	0.276401
0.244	0.277536
0.245	0.27867
0.246	0.279804
0.247	0.280939
0.248	0.282073
0.249	0.283207
0.25	0.284341
0.251	0.285475
0.252	0.286608
0.253	0.287742
0.254	0.288875
0.255	0.290009
0.256	0.291142
0.257	0.292275
0.258	0.293408
0.259	0.294541
0.26	0.295674
0.261	0.296806
0.262	0.297939
0.263	0.299071
0.264	0.300203
0.265	0.301336
0.266	0.302468
0.267	0.303599
0.268	0.304731
0.269	0.305863
0.27	0.306994
0.271	0.308125
0.272	0.309256
0.273	0.310387
0.274	0.311518
0.275	0.312649
0.276	0.31378
0.277	0.31491
0.278	0.31604
0.279	0.31717
0.28	0.3183
0.281	0.31943
0.282	0.32056
0.283	0.32169
0.284	0.322819
0.285	0.323948
0.286	0.325077
0.287	0.326206
0.288	0.327335
0.289	0.328464
0.29	0.329592
0.291	0.33072
0.292	0.331848
0.293	0.332976
0.294	0.334104
0.295	0.335232
0.296	0.336359
0.297	0.337487
0.298	0.338614
0.299	0.339741
0.3	0.340867
0.301	0.341994
0.302	0.343121
0.303	0.344247
0.304	0.345373
0.305	0.346499
0.306	0.347625
0.307	0.34875
0.308	0.349875
0.309	0.351001
0.31	0.352126
0.311	0.35325
0.312	0.354375
0.313	0.3555
0.314	0.356624
0.315	0.357748
0.316	0.358872
0.317	0.359995
0.318	0.361119
0.319	0.362242
0.32	0.363365
0.321	0.364488
0.322	0.365611
0.323	0.366733
0.324	0.367856
0.325	0.368978
0.326	0.3701
0.327	0.371222
0.328	0.372343
0.329	0.373464
0.33	0.374585
0.331	0.375706
0.332	0.376827
0.333	0.377947
0.334	0.379068
0.335	0.380188
0.336	0.381307
0.337	0.382427
0.338	0.383546
0.339	0.384666
0.34	0.385784
0.341	0.386903
0.342	0.388022
0.343	0.38914
0.344	0.390258
0.345	0.391376
0.346	0.392493
0.347	0.393611
0.348	0.394728
0.349	0.395845
0.35	0.396961
0.351	0.398078
0.352	0.399194
0.353	0.40031
0.354	0.401426
0.355	0.402541
0.356	0.403656
0.357	0.404771
0.358	0.405886
0.359	0.407001
0.36	0.408115
0.361	0.409229
0.362	0.410343
0.363	0.411456
0.364	0.41257
0.365	0.413683
0.366	0.414795
0.367	0.415908
0.368	0.41702
0.369	0.418132
0.37	0.419244
0.371	0.420355
0.372	0.421467
0.373	0.422577
0.374	0.423688
0.375	0.424799
0.376	0.425909
0.377	0.427019
0.378	0.428128
0.379	0.429238
0.38	0.430347
0.381	0.431456
0.382	0.432564
0.383	0.433672
0.384	0.43478
0.385	0.435888
0.386	0.436995
0.387	0.438103
0.388	0.439209
0.389	0.440316
0.39	0.441422
0.391	0.442528
0.392	0.443634
0.393	0.444739
0.394	0.445845
0.395	0.446949
0.396	0.448054
0.397	0.449158
0.398	0.450262
0.399	0.451366
0.4	0.452469
0.401	0.453572
0.402	0.454675
0.403	0.455778
0.404	0.45688
0.405	0.457982
0.406	0.459083
0.407	0.460184
0.408	0.461285
0.409	0.462386
0.41	0.463486
0.411	0.464586
0.412	0.465686
0.413	0.466785
0.414	0.467884
0.415	0.468983
0.416	0.470082
0.417	0.47118
0.418	0.472278
0.419	0.473375
0.42	0.474472
0.421	0.475569
0.422	0.476665
0.423	0.477761
0.424	0.478857
0.425	0.479953
0.426	0.481048
0.427	0.482143
0.428	0.483237
0.429	0.484331
0.43	0.485425
0.431	0.486519
0.432	0.487612
0.433	0.488704
0.434	0.489797
0.435	0.490889
0.436	0.491981
0.437	0.493072
0.438	0.494163
0.439	0.495254
0.44	0.496344
0.441	0.497434
0.442	0.498524
0.443	0.499613
0.444	0.500702
0.445	0.50179
0.446	0.502879
0.447	0.503966
0.448	0.505054
0.449	0.506141
0.45	0.507228
0.451	0.508314
0.452	0.5094
0.453	0.510485
0.454	0.511571
0.455	0.512656
0.456	0.51374
0.457	0.514824
0.458	0.515908
0.459	0.516991
0.46	0.518074
0.461	0.519157
0.462	0.520239
0.463	0.521321
0.464	0.522402
0.465	0.523483
0.466	0.524564
0.467	0.525644
0.468	0.526724
0.469	0.527803
0.47	0.528882
0.471	0.529961
0.472	0.531039
0.473	0.532117
0.474	0.533194
0.475	0.534271
0.476	0.535348
0.477	0.536424
0.478	0.5375
0.479	0.538575
0.48	0.53965
0.481	0.540725
0.482	0.541799
0.483	0.542873
0.484	0.543946
0.485	0.545019
0.486	0.546092
0.487	0.547164
0.488	0.548235
0.489	0.549307
0.49	0.550377
0.491	0.551448
0.492	0.552518
0.493	0.553587
0.494	0.554656
0.495	0.555725
0.496	0.556793
0.497	0.557861
0.498	0.558928
0.499	0.559995
0.5	0.561061
0.501	0.562127
0.502	0.563193
0.503	0.564258
0.504	0.565323
0.505	0.566387
0.506	0.567451
0.507	0.568514
0.508	0.569577
0.509	0.570639
0.51	0.571701
0.511	0.572763
0.512	0.573824
0.513	0.574884
0.514	0.575944
0.515	0.577004
0.516	0.578063
0.517	0.579122
0.518	0.58018
0.519	0.581237
0.52	0.582295
0.521	0.583352
0.522	0.584408
0.523	0.585464
0.524	0.586519
0.525	0.587574
0.526	0.588628
0.527	0.589682
0.528	0.590736
0.529	0.591788
0.53	0.592841
0.531	0.593893
0.532	0.594944
0.533	0.595995
0.534	0.597046
0.535	0.598096
0.536	0.599145
0.537	0.600194
0.538	0.601242
0.539	0.60229
0.54	0.603338
0.541	0.604385
0.542	0.605431
0.543	0.606477
0.544	0.607523
0.545	0.608567
0.546	0.609612
0.547	0.610656
0.548	0.611699
0.549	0.612742
0.55	0.613784
0.551	0.614826
0.552	0.615867
0.553	0.616908
0.554	0.617948
0.555	0.618988
0.556	0.620027
0.557	0.621065
0.558	0.622103
0.559	0.623141
0.56	0.624178
0.561	0.625214
0.562	0.62625
0.563	0.627286
0.564	0.62832
0.565	0.629355
0.566	0.630388
0.567	0.631421
0.568	0.632454
0.569	0.633486
0.57	0.634518
0.571	0.635549
0.572	0.636579
0.573	0.637609
0.574	0.638638
0.575	0.639667
0.576	0.640695
0.577	0.641722
0.578	0.642749
0.579	0.643776
0.58	0.644802
0.581	0.645827
0.582	0.646852
0.583	0.647876
0.584	0.648899
0.585	0.649922
0.586	0.650945
0.587	0.651966
0.588	0.652987
0.589	0.654008
0.59	0.655028
0.591	0.656048
0.592	0.657066
0.593	0.658085
0.594	0.659102
0.595	0.660119
0.596	0.661136
0.597	0.662151
0.598	0.663167
0.599	0.664181
0.6	0.665195
0.601	0.666209
0.602	0.667222
0.603	0.668234
0.604	0.669245
0.605	0.670256
0.606	0.671267
0.607	0.672276
0.608	0.673285
0.609	0.674294
0.61	0.675302
0.611	0.676309
0.612	0.677315
0.613	0.678321
0.614	0.679327
0.615	0.680331
0.616	0.681335
0.617	0.682339
0.618	0.683342
0.619	0.684344
0.62	0.685345
0.621	0.686346
0.622	0.687346
0.623	0.688346
0.624	0.689345
0.625	0.690343
0.626	0.69134
0.627	0.692337
0.628	0.693333
0.629	0.694329
0.63	0.695324
0.631	0.696318
0.632	0.697312
0.633	0.698305
0.634	0.699297
0.635	0.700289
0.636	0.70128
0.637	0.70227
0.638	0.703259
0.639	0.704248
0.64	0.705236
0.641	0.706224
0.642	0.707211
0.643	0.708197
0.644	0.709182
0.645	0.710167
0.646	0.711151
0.647	0.712135
0.648	0.713117
0.649	0.714099
0.65	0.715081
0.651	0.716061
0.652	0.717041
0.653	0.71802
0.654	0.718999
0.655	0.719977
0.656	0.720954
0.657	0.72193
0.658	0.722906
0.659	0.72388
0.66	0.724855
0.661	0.725828
0.662	0.726801
0.663	0.727773
0.664	0.728744
0.665	0.729715
0.666	0.730685
0.667	0.731654
0.668	0.732622
0.669	0.73359
0.67	0.734556
0.671	0.735523
0.672	0.736488
0.673	0.737453
0.674	0.738417
0.675	0.73938
0.676	0.740342
0.677	0.741304
0.678	0.742265
0.679	0.743225
0.68	0.744184
0.681	0.745143
0.682	0.746101
0.683	0.747058
0.684	0.748014
0.685	0.74897
0.686	0.749925
0.687	0.750879
0.688	0.751832
0.689	0.752784
0.69	0.753736
0.691	0.754687
0.692	0.755637
0.693	0.756586
0.694	0.757535
0.695	0.758483
0.696	0.75943
0.697	0.760376
0.698	0.761321
0.699	0.762266
0.7	0.76321
0.701	0.764153
0.702	0.765095
0.703	0.766036
0.704	0.766977
0.705	0.767917
0.706	0.768856
0.707	0.769794
0.708	0.770731
0.709	0.771668
0.71	0.772604
0.711	0.773538
0.712	0.774473
0.713	0.775406
0.714	0.776338
0.715	0.77727
0.716	0.7782
0.717	0.77913
0.718	0.78006
0.719	0.780988
0.72	0.781915
0.721	0.782842
0.722	0.783767
0.723	0.784692
0.724	0.785616
0.725	0.78654
0.726	0.787462
0.727	0.788383
0.728	0.789304
0.729	0.790224
0.73	0.791143
0.731	0.792061
0.732	0.792978
0.733	0.793894
0.734	0.794809
0.735	0.795724
0.736	0.796638
0.737	0.797551
0.738	0.798462
0.739	0.799373
0.74	0.800284
0.741	0.801193
0.742	0.802101
0.743	0.803009
0.744	0.803915
0.745	0.804821
0.746	0.805726
0.747	0.80663
0.748	0.807533
0.749	0.808435
0.75	0.809336
0.751	0.810237
0.752	0.811136
0.753	0.812035
0.754	0.812932
0.755	0.813829
0.756	0.814725
0.757	0.815619
0.758	0.816513
0.759	0.817406
0.76	0.818298
0.761	0.819189
0.762	0.82008
0.763	0.820969
0.764	0.821857
0.765	0.822745
0.766	0.823631
0.767	0.824517
0.768	0.825401
0.769	0.826285
0.77	0.827167
0.771	0.828049
0.772	0.82893
0.773	0.82981
0.774	0.830689
0.775	0.831567
0.776	0.832443
0.777	0.833319
0.778	0.834194
0.779	0.835069
0.78	0.835942
0.781	0.836814
0.782	0.837685
0.783	0.838555
0.784	0.839424
0.785	0.840292
0.786	0.841159
0.787	0.842026
0.788	0.842891
0.789	0.843755
0.79	0.844618
0.791	0.845481
0.792	0.846342
0.793	0.847202
0.794	0.848061
0.795	0.84892
0.796	0.849777
0.797	0.850633
0.798	0.851488
0.799	0.852342
0.8	0.853196
0.801	0.854048
0.802	0.854899
0.803	0.855749
0.804	0.856598
0.805	0.857446
0.806	0.858293
0.807	0.859139
0.808	0.859984
0.809	0.860828
0.81	0.861671
0.811	0.862513
0.812	0.863353
0.813	0.864193
0.814	0.865032
0.815	0.865869
0.816	0.866706
0.817	0.867542
0.818	0.868376
0.819	0.869209
0.82	0.870042
0.821	0.870873
0.822	0.871703
0.823	0.872532
0.824	0.87336
0.825	0.874187
0.826	0.875013
0.827	0.875838
0.828	0.876662
0.829	0.877484
0.83	0.878306
0.831	0.879126
0.832	0.879946
0.833	0.880764
0.834	0.881581
0.835	0.882397
0.836	0.883212
0.837	0.884026
0.838	0.884839
0.839	0.885651
0.84	0.886461
0.841	0.88727
0.842	0.888079
0.843	0.888886
0.844	0.889692
0.845	0.890497
0.846	0.891301
0.847	0.892103
0.848	0.892905
0.849	0.893705
0.85	0.894505
0.851	0.895303
0.852	0.8961
0.853	0.896896
0.854	0.89769
0.855	0.898484
0.856	0.899276
0.857	0.900067
0.858	0.900857
0.859	0.901646
0.86	0.902434
0.861	0.903221
0.862	0.904006
0.863	0.90479
0.864	0.905573
0.865	0.906355
0.866	0.907136
0.867	0.907916
0.868	0.908694
0.869	0.909471
0.87	0.910247
0.871	0.911022
0.872	0.911795
0.873	0.912568
0.874	0.913339
0.875	0.914109
0.876	0.914878
0.877	0.915645
0.878	0.916412
0.879	0.917177
0.88	0.917941
0.881	0.918704
0.882	0.919465
0.883	0.920225
0.884	0.920984
0.885	0.921742
0.886	0.922499
0.887	0.923254
0.888	0.924008
0.889	0.924761
0.89	0.925513
0.891	0.926263
0.892	0.927012
0.893	0.92776
0.894	0.928507
0.895	0.929252
0.896	0.929997
0.897	0.93074
0.898	0.931481
0.899	0.932222
0.9	0.932961
0.901	0.933698
0.902	0.934435
0.903	0.93517
0.904	0.935904
0.905	0.936637
0.906	0.937369
0.907	0.938099
0.908	0.938828
0.909	0.939555
0.91	0.940281
0.911	0.941006
0.912	0.94173
0.913	0.942453
0.914	0.943174
0.915	0.943893
0.916	0.944612
0.917	0.945329
0.918	0.946045
0.919	0.946759
0.92	0.947473
0.921	0.948184
0.922	0.948895
0.923	0.949604
0.924	0.950312
0.925	0.951019
0.926	0.951724
0.927	0.952428
0.928	0.95313
0.929	0.953831
0.93	0.954531
0.931	0.95523
0.932	0.955927
0.933	0.956623
0.934	0.957317
0.935	0.95801
0.936	0.958702
0.937	0.959392
0.938	0.960081
0.939	0.960769
0.94	0.961455
0.941	0.96214
0.942	0.962823
0.943	0.963505
0.944	0.964186
0.945	0.964865
0.946	0.965543
0.947	0.96622
0.948	0.966895
0.949	0.967568
0.95	0.968241
0.951	0.968911
0.952	0.969581
0.953	0.970249
0.954	0.970916
0.955	0.971581
0.956	0.972245
0.957	0.972907
0.958	0.973568
0.959	0.974227
0.96	0.974886
0.961	0.975542
0.962	0.976197
0.963	0.976851
0.964	0.977503
0.965	0.978154
0.966	0.978804
0.967	0.979452
0.968	0.980098
0.969	0.980743
0.97	0.981387
0.971	0.982029
0.972	0.98267
0.973	0.983309
0.974	0.983946
0.975	0.984583
0.976	0.985217
0.977	0.985851
0.978	0.986483
0.979	0.987113
0.98	0.987742
0.981	0.988369
0.982	0.988995
0.983	0.989619
0.984	0.990242
0.985	0.990863
0.986	0.991483
0.987	0.992101
0.988	0.992718
0.989	0.993333
0.99	0.993947
0.991	0.994559
0.992	0.99517
0.993	0.995779
0.994	0.996387
0.995	0.996993
0.996	0.997597
0.997	0.9982
0.998	0.998802
0.999	0.999402
1	1
