 t		y		y'
0.155	   -1.81639	   0.000187634
0.156	   -1.82999	   0.000181018
0.157	   -1.84361	   0.000174381
0.158	   -1.85727	   0.000167725
0.159	   -1.87095	   0.000161048
0.16	   -1.88465	   0.000154351
0.161	   -1.89839	   0.000147634
0.162	   -1.91215	   0.000140896
0.163	   -1.92594	   0.000134138
0.164	   -1.93975	   0.000127359
0.165	   -1.9536	   0.00012056
0.166	   -1.96747	   0.000113741
0.167	   -1.98137	   0.000106901
0.168	   -1.99529	   0.00010004
0.169	   -2.00925	   9.31587e-05
0.17	   -2.02323	   8.62566e-05
0.171	   -2.03724	   7.93338e-05
0.172	   -2.05127	   7.23901e-05
0.173	   -2.06534	   6.54256e-05
0.174	   -2.07943	   5.84401e-05
0.175	   -2.09355	   5.14338e-05
0.176	   -2.1077	   4.44064e-05
0.177	   -2.12187	   3.73579e-05
0.178	   -2.13608	   3.02884e-05
0.179	   -2.15031	   2.31977e-05
0.18	   -2.16457	   1.60858e-05
0.181	   -2.17886	   8.95271e-06
0.182	   -2.19318	   1.7983e-06
0.183	   -2.20752	   -5.37744e-06
0.184	   -2.2219	   -1.25746e-05
0.185	   -2.2363	   -1.97932e-05
0.186	   -2.25073	   -2.70332e-05
0.187	   -2.26519	   -3.42948e-05
0.188	   -2.27968	   -4.1578e-05
0.189	   -2.29419	   -4.88828e-05
0.19	   -2.30874	   -5.62093e-05
0.191	   -2.32331	   -6.35575e-05
0.192	   -2.33792	   -7.09275e-05
0.193	   -2.35255	   -7.83193e-05
0.194	   -2.36721	   -8.5733e-05
0.195	   -2.3819	   -9.31686e-05
0.196	   -2.39662	   -0.000100626
0.197	   -2.41137	   -0.000108106
0.198	   -2.42614	   -0.000115608
0.199	   -2.44095	   -0.000123131
0.2	   -2.45579	   -0.000130677
0.201	   -2.47065	   -0.000138246
0.202	   -2.48555	   -0.000145836
0.203	   -2.50047	   -0.000153449
0.204	   -2.51542	   -0.000161084
0.205	   -2.53041	   -0.000168742
0.206	   -2.54542	   -0.000176422
0.207	   -2.56046	   -0.000184125
0.208	   -2.57554	   -0.00019185
0.209	   -2.59064	   -0.000199598
0.21	   -2.60577	   -0.000207368
0.211	   -2.62093	   -0.000215162
0.212	   -2.63612	   -0.000222978
0.213	   -2.65134	   -0.000230817
0.214	   -2.6666	   -0.000238679
0.215	   -2.68188	   -0.000246563
0.216	   -2.69719	   -0.000254471
0.217	   -2.71253	   -0.000262402
0.218	   -2.7279	   -0.000270356
0.219	   -2.74331	   -0.000278333
0.22	   -2.75874	   -0.000286333
0.221	   -2.77421	   -0.000294357
0.222	   -2.7897	   -0.000302403
0.223	   -2.80522	   -0.000310473
0.224	   -2.82078	   -0.000318567
0.225	   -2.83637	   -0.000326684
0.226	   -2.85198	   -0.000334825
0.227	   -2.86763	   -0.000342989
0.228	   -2.88331	   -0.000351176
0.229	   -2.89902	   -0.000359388
0.23	   -2.91476	   -0.000367623
0.231	   -2.93053	   -0.000375882
0.232	   -2.94634	   -0.000384165
0.233	   -2.96217	   -0.000392471
0.234	   -2.97804	   -0.000400802
0.235	   -2.99393	   -0.000409156
0.236	   -3.00986	   -0.000417535
0.237	   -3.02582	   -0.000425938
0.238	   -3.04181	   -0.000434365
0.239	   -3.05784	   -0.000442816
0.24	   -3.07389	   -0.000451291
0.241	   -3.08998	   -0.000459791
0.242	   -3.10609	   -0.000468315
0.243	   -3.12224	   -0.000476863
0.244	   -3.13842	   -0.000485436
0.245	   -3.15464	   -0.000494034
0.246	   -3.17088	   -0.000502656
0.247	   -3.18716	   -0.000511302
0.248	   -3.20347	   -0.000519974
0.249	   -3.21981	   -0.00052867
0.25	   -3.23618	   -0.000537391
0.251	   -3.25259	   -0.000546137
0.252	   -3.26903	   -0.000554908
0.253	   -3.2855	   -0.000563703
0.254	   -3.302	   -0.000572524
0.255	   -3.31854	   -0.00058137
0.256	   -3.33511	   -0.000590241
0.257	   -3.35171	   -0.000599137
0.258	   -3.36834	   -0.000608059
0.259	   -3.38501	   -0.000617006
0.26	   -3.40171	   -0.000625978
0.261	   -3.41844	   -0.000634976
0.262	   -3.4352	   -0.000643999
0.263	   -3.452	   -0.000653047
0.264	   -3.46883	   -0.000662122
0.265	   -3.4857	   -0.000671221
0.266	   -3.50259	   -0.000680347
0.267	   -3.51953	   -0.000689498
0.268	   -3.53649	   -0.000698676
0.269	   -3.55349	   -0.000707879
0.27	   -3.57052	   -0.000717108
0.271	   -3.58758	   -0.000726363
0.272	   -3.60468	   -0.000735644
0.273	   -3.62181	   -0.000744951
0.274	   -3.63898	   -0.000754285
0.275	   -3.65618	   -0.000763644
0.276	   -3.67341	   -0.00077303
0.277	   -3.69068	   -0.000782442
0.278	   -3.70798	   -0.000791881
0.279	   -3.72531	   -0.000801346
0.28	   -3.74268	   -0.000810838
0.281	   -3.76008	   -0.000820356
0.282	   -3.77752	   -0.000829901
0.283	   -3.79499	   -0.000839473
0.284	   -3.8125	   -0.000849071
0.285	   -3.83004	   -0.000858696
0.286	   -3.84761	   -0.000868348
0.287	   -3.86522	   -0.000878027
0.288	   -3.88287	   -0.000887733
0.289	   -3.90055	   -0.000897466
0.29	   -3.91826	   -0.000907227
0.291	   -3.93601	   -0.000917014
0.292	   -3.95379	   -0.000926829
0.293	   -3.97161	   -0.00093667
0.294	   -3.98946	   -0.00094654
0.295	   -4.00735	   -0.000956436
0.296	   -4.02528	   -0.000966361
0.297	   -4.04323	   -0.000976312
0.298	   -4.06123	   -0.000986291
0.299	   -4.07926	   -0.000996298
0.3	   -4.09732	   -0.00100633
0.301	   -4.11542	   -0.0010164
0.302	   -4.13356	   -0.00102649
0.303	   -4.15173	   -0.0010366
0.304	   -4.16994	   -0.00104675
0.305	   -4.18818	   -0.00105692
0.306	   -4.20646	   -0.00106713
0.307	   -4.22477	   -0.00107736
0.308	   -4.24312	   -0.00108762
0.309	   -4.26151	   -0.0010979
0.31	   -4.27993	   -0.00110822
0.311	   -4.29839	   -0.00111856
0.312	   -4.31688	   -0.00112893
0.313	   -4.33542	   -0.00113934
0.314	   -4.35398	   -0.00114976
0.315	   -4.37259	   -0.00116022
0.316	   -4.39123	   -0.00117071
0.317	   -4.4099	   -0.00118122
0.318	   -4.42862	   -0.00119177
0.319	   -4.44737	   -0.00120234
0.32	   -4.46616	   -0.00121294
0.321	   -4.48498	   -0.00122358
0.322	   -4.50384	   -0.00123424
0.323	   -4.52274	   -0.00124493
0.324	   -4.54167	   -0.00125564
0.325	   -4.56064	   -0.00126639
0.326	   -4.57965	   -0.00127717
0.327	   -4.5987	   -0.00128798
0.328	   -4.61778	   -0.00129881
0.329	   -4.63691	   -0.00130968
0.33	   -4.65606	   -0.00132057
0.331	   -4.67526	   -0.0013315
0.332	   -4.69449	   -0.00134245
0.333	   -4.71377	   -0.00135344
0.334	   -4.73308	   -0.00136445
0.335	   -4.75242	   -0.0013755
0.336	   -4.77181	   -0.00138657
0.337	   -4.79123	   -0.00139768
0.338	   -4.81069	   -0.00140881
0.339	   -4.83019	   -0.00141998
0.34	   -4.84973	   -0.00143117
0.341	   -4.8693	   -0.0014424
0.342	   -4.88892	   -0.00145365
